activity_id,employee_id,start_date,sport_type,distance_m,end_date,comment
1275,55153,2025-11-11 06:12:18,Boxe,,2025-11-11 06:48:18,Belle séance !
1276,55153,2025-12-04 20:55:18,Boxe,,2025-12-04 21:26:18,Super conditions aujourd'hui
1277,55153,2025-12-05 19:24:18,Boxe,,2025-12-05 19:44:18,
1278,55153,2025-12-08 21:17:18,Boxe,,2025-12-08 21:38:18,Fatigant mais satisfaisant
1279,55153,2025-12-11 07:27:18,Boxe,,2025-12-11 08:05:18,Reprise du sport :)
1280,55153,2025-12-17 02:58:18,Boxe,,2025-12-17 03:29:18,Belle séance !
1281,55153,2025-12-20 02:03:18,Boxe,,2025-12-20 02:27:18,
1282,55153,2025-12-29 04:38:18,Boxe,,2025-12-29 05:32:18,
1283,55153,2026-01-04 02:34:18,Boxe,,2026-01-04 03:06:18,Bonne sortie
1284,55153,2026-01-04 18:48:18,Boxe,,2026-01-04 19:27:18,Nouveau record personnel !
1285,55153,2026-01-07 00:26:18,Boxe,,2026-01-07 01:19:18,Bonne sortie
1286,55153,2026-01-10 08:40:18,Boxe,,2026-01-10 09:14:18,Reprise du sport :)
1287,55153,2026-01-22 23:36:18,Boxe,,2026-01-23 00:31:18,
1288,55153,2026-01-31 02:44:18,Boxe,,2026-01-31 03:06:18,Belle séance !
1289,55153,2026-02-02 02:55:18,Boxe,,2026-02-02 03:46:18,
1290,55153,2026-02-08 23:19:18,Boxe,,2026-02-09 00:11:18,
1291,55153,2026-02-12 04:12:18,Boxe,,2026-02-12 04:45:18,Fatigant mais satisfaisant
1292,55153,2026-02-16 00:51:18,Boxe,,2026-02-16 01:13:18,Séance de récupération
1293,55153,2026-02-16 06:40:18,Boxe,,2026-02-16 07:00:18,Nouveau record personnel !
1294,55153,2026-02-17 05:19:18,Boxe,,2026-02-17 06:10:18,Objectif atteint !
1295,55153,2026-02-27 01:01:18,Boxe,,2026-02-27 01:43:18,Nouveau record personnel !
1296,55153,2026-03-08 18:32:18,Boxe,,2026-03-08 19:06:18,Séance de récupération
1297,55153,2026-03-08 21:14:18,Boxe,,2026-03-08 21:57:18,Séance de récupération
1298,55153,2026-03-09 04:49:18,Boxe,,2026-03-09 05:33:18,
1299,55153,2026-04-25 08:42:18,Boxe,,2026-04-25 09:13:18,Séance de récupération
1300,34678,2025-05-21 02:13:18,Randonnée,11395,2025-05-21 05:09:18,Belle séance !
1301,34678,2025-06-27 02:51:18,Randonnée,10061,2025-06-27 04:53:18,Super conditions aujourd'hui
1302,34678,2025-06-27 19:53:18,Randonnée,10928,2025-06-27 22:51:18,Reprise du sport :)
1303,34678,2025-06-28 03:23:18,Randonnée,7918,2025-06-28 06:22:18,Belle séance !
1304,34678,2025-07-05 00:28:18,Randonnée,11092,2025-07-05 03:00:18,
1305,34678,2025-07-15 02:46:18,Randonnée,5035,2025-07-15 05:02:18,Nouveau record personnel !
1306,34678,2025-07-17 18:40:18,Randonnée,13468,2025-07-17 21:29:18,Séance de récupération
1307,34678,2025-07-25 00:45:18,Randonnée,6020,2025-07-25 02:03:18,
1308,34678,2025-07-29 01:29:18,Randonnée,5834,2025-07-29 02:52:18,
1309,34678,2025-08-06 23:36:18,Randonnée,2892,2025-08-07 00:46:18,Bonne sortie
1310,34678,2025-08-21 03:16:18,Randonnée,6575,2025-08-21 06:09:18,Fatigant mais satisfaisant
1311,34678,2025-08-22 08:08:18,Randonnée,3800,2025-08-22 09:35:18,Séance de récupération
1312,34678,2025-08-24 05:21:18,Randonnée,3155,2025-08-24 06:33:18,
1313,34678,2025-09-03 03:41:18,Randonnée,7296,2025-09-03 05:35:18,
1314,34678,2025-09-09 22:31:18,Randonnée,9560,2025-09-10 00:27:18,
1315,34678,2025-09-14 19:27:18,Randonnée,2497,2025-09-14 20:40:18,Super conditions aujourd'hui
1316,34678,2025-09-16 08:03:18,Randonnée,5207,2025-09-16 09:20:18,Belle séance !
1317,34678,2025-09-17 03:23:18,Randonnée,12904,2025-09-17 05:59:18,Objectif atteint !
1318,34678,2025-09-21 06:54:18,Randonnée,5287,2025-09-21 08:21:18,Reprise du sport :)
1319,34678,2025-09-24 02:30:18,Randonnée,4704,2025-09-24 04:36:18,Super conditions aujourd'hui
1320,34678,2025-09-26 05:43:18,Randonnée,6148,2025-09-26 07:18:18,Belle séance !
1321,34678,2025-10-02 19:20:18,Randonnée,9496,2025-10-02 21:30:18,Nouveau record personnel !
1322,34678,2025-10-06 02:25:18,Randonnée,7873,2025-10-06 04:52:18,
1323,34678,2025-10-06 19:39:18,Randonnée,4379,2025-10-06 21:36:18,Nouveau record personnel !
1324,34678,2025-10-07 03:33:18,Randonnée,12609,2025-10-07 06:26:18,
1325,34678,2025-10-16 20:40:18,Randonnée,5432,2025-10-16 23:28:18,
1326,34678,2025-10-23 05:18:18,Randonnée,8697,2025-10-23 07:12:18,
1327,34678,2025-10-29 23:18:18,Randonnée,6638,2025-10-30 01:20:18,Séance de récupération
1328,34678,2025-11-03 06:04:18,Randonnée,9808,2025-11-03 08:34:18,
1329,34678,2025-11-03 20:19:18,Randonnée,12985,2025-11-03 23:16:18,
1330,34678,2025-11-08 03:18:18,Randonnée,4709,2025-11-08 05:51:18,
1331,34678,2025-11-08 06:17:18,Randonnée,12095,2025-11-08 09:05:18,
1332,34678,2025-11-14 21:53:18,Randonnée,2861,2025-11-14 23:02:18,Séance de récupération
1333,34678,2025-11-16 21:13:18,Randonnée,11933,2025-11-17 00:04:18,Nouveau record personnel !
1334,34678,2025-11-19 05:03:18,Randonnée,9503,2025-11-19 07:05:18,Bonne sortie
1335,34678,2025-11-22 06:09:18,Randonnée,7086,2025-11-22 07:50:18,Objectif atteint !
1336,34678,2025-11-25 02:42:18,Randonnée,3966,2025-11-25 04:03:18,Fatigant mais satisfaisant
1337,34678,2025-11-26 04:43:18,Randonnée,8385,2025-11-26 06:40:18,Super conditions aujourd'hui
1338,34678,2025-11-29 19:45:18,Randonnée,7025,2025-11-29 21:12:18,
1339,34678,2025-12-03 19:00:18,Randonnée,8517,2025-12-03 21:35:18,Reprise du sport :)
1340,34678,2025-12-07 01:57:18,Randonnée,5133,2025-12-07 03:11:18,
1341,34678,2025-12-11 01:23:18,Randonnée,3406,2025-12-11 03:05:18,Séance de récupération
1342,34678,2025-12-14 23:25:18,Randonnée,9262,2025-12-15 01:32:18,
1343,34678,2025-12-15 20:43:18,Randonnée,8710,2025-12-15 23:03:18,Reprise du sport :)
1344,34678,2025-12-22 21:01:18,Randonnée,7003,2025-12-22 23:24:18,
1345,34678,2025-12-24 03:36:18,Randonnée,6473,2025-12-24 04:57:18,Super conditions aujourd'hui
1346,34678,2025-12-24 23:23:18,Randonnée,9802,2025-12-25 01:54:18,
1347,34678,2025-12-25 18:41:18,Randonnée,10493,2025-12-25 21:04:18,Bonne sortie
1348,34678,2026-01-04 23:32:18,Randonnée,6599,2026-01-05 00:57:18,
1349,34678,2026-01-11 04:03:18,Randonnée,5802,2026-01-11 05:37:18,
1350,34678,2026-01-12 18:58:18,Randonnée,8379,2026-01-12 21:33:18,Bonne sortie
1351,34678,2026-01-18 05:02:18,Randonnée,8554,2026-01-18 07:42:18,Reprise du sport :)
1352,34678,2026-01-26 23:51:18,Randonnée,5438,2026-01-27 02:44:18,Reprise du sport :)
1353,34678,2026-01-27 08:46:18,Randonnée,10669,2026-01-27 11:36:18,
1354,34678,2026-01-28 01:45:18,Randonnée,8696,2026-01-28 04:09:18,Super conditions aujourd'hui
1355,34678,2026-01-31 07:24:18,Randonnée,6523,2026-01-31 10:13:18,Nouveau record personnel !
1356,34678,2026-02-08 22:53:18,Randonnée,8646,2026-02-09 00:51:18,Bonne sortie
1357,34678,2026-02-17 04:58:18,Randonnée,5594,2026-02-17 06:21:18,Nouveau record personnel !
1358,34678,2026-02-25 21:46:18,Randonnée,3987,2026-02-25 22:46:18,
1359,34678,2026-03-02 06:36:18,Randonnée,7636,2026-03-02 09:32:18,Nouveau record personnel !
1360,34678,2026-03-05 22:24:18,Randonnée,5487,2026-03-05 23:35:18,Super conditions aujourd'hui
1361,34678,2026-03-13 03:55:18,Randonnée,3873,2026-03-13 05:35:18,Nouveau record personnel !
1362,34678,2026-03-22 18:14:18,Randonnée,4696,2026-03-22 19:26:18,Séance de récupération
1363,34678,2026-03-26 02:22:18,Randonnée,7651,2026-03-26 04:49:18,
1364,34678,2026-03-26 18:59:18,Randonnée,4884,2026-03-26 20:44:18,Bonne sortie
1365,34678,2026-03-27 05:27:18,Randonnée,6725,2026-03-27 08:18:18,
1366,34678,2026-04-02 07:58:18,Randonnée,4898,2026-04-02 10:25:18,Belle séance !
1367,34678,2026-04-16 02:49:18,Randonnée,7946,2026-04-16 04:34:18,Super conditions aujourd'hui
1368,34678,2026-04-16 19:32:18,Randonnée,3343,2026-04-16 20:44:18,Belle séance !
1369,34678,2026-04-24 05:45:18,Randonnée,2536,2026-04-24 06:53:18,
1370,34678,2026-04-28 05:31:18,Randonnée,5373,2026-04-28 08:25:18,Bonne sortie
1371,34678,2026-04-28 21:56:18,Randonnée,8381,2026-04-29 00:32:18,
1372,34678,2026-05-01 04:50:18,Randonnée,4662,2026-05-01 07:19:18,Belle séance !
1373,34678,2026-05-01 22:19:18,Randonnée,7519,2026-05-02 00:07:18,Super conditions aujourd'hui
1374,34678,2026-05-07 22:50:18,Randonnée,4773,2026-05-08 00:38:18,Bonne sortie
1375,34678,2026-05-10 05:10:18,Randonnée,5705,2026-05-10 06:24:18,Bonne sortie
1376,17997,2025-05-17 04:56:18,Tennis de table,,2025-05-17 05:18:18,
1377,17997,2025-05-23 02:05:18,Tennis de table,,2025-05-23 02:38:18,Belle séance !
1378,17997,2025-06-04 23:32:18,Tennis de table,,2025-06-05 00:13:18,Nouveau record personnel !
1379,17997,2025-06-06 22:24:18,Tennis de table,,2025-06-06 23:04:18,Super conditions aujourd'hui
1380,17997,2025-06-07 20:51:18,Tennis de table,,2025-06-07 21:17:18,Objectif atteint !
1381,17997,2025-06-12 01:39:18,Tennis de table,,2025-06-12 02:14:18,Reprise du sport :)
1382,17997,2025-06-18 23:53:18,Tennis de table,,2025-06-19 00:46:18,
1383,17997,2025-06-23 17:59:18,Tennis de table,,2025-06-23 18:49:18,Super conditions aujourd'hui
1384,17997,2025-06-25 01:57:18,Tennis de table,,2025-06-25 02:29:18,Séance de récupération
1385,17997,2025-07-02 21:29:18,Tennis de table,,2025-07-02 22:01:18,Super conditions aujourd'hui
1386,17997,2025-07-17 01:40:18,Tennis de table,,2025-07-17 02:33:18,Bonne sortie
1387,17997,2025-07-20 03:47:18,Tennis de table,,2025-07-20 04:15:18,Objectif atteint !
1388,17997,2025-07-29 18:21:18,Tennis de table,,2025-07-29 19:04:18,
1389,17997,2025-08-01 07:21:18,Tennis de table,,2025-08-01 07:43:18,Bonne sortie
1390,17997,2025-08-02 04:11:18,Tennis de table,,2025-08-02 04:35:18,Belle séance !
1391,17997,2025-08-02 18:36:18,Tennis de table,,2025-08-02 19:14:18,Nouveau record personnel !
1392,17997,2025-08-08 04:35:18,Tennis de table,,2025-08-08 05:27:18,Bonne sortie
1393,17997,2025-08-09 05:59:18,Tennis de table,,2025-08-09 06:48:18,
1394,17997,2025-08-11 00:03:18,Tennis de table,,2025-08-11 00:34:18,Reprise du sport :)
1395,17997,2025-08-22 07:07:18,Tennis de table,,2025-08-22 07:49:18,
1396,17997,2025-08-30 07:07:18,Tennis de table,,2025-08-30 07:31:18,Reprise du sport :)
1397,17997,2025-08-31 07:54:18,Tennis de table,,2025-08-31 08:20:18,Reprise du sport :)
1398,17997,2025-09-04 01:54:18,Tennis de table,,2025-09-04 02:24:18,Bonne sortie
1399,17997,2025-09-05 05:41:18,Tennis de table,,2025-09-05 06:38:18,
1400,17997,2025-09-06 20:21:18,Tennis de table,,2025-09-06 21:12:18,Séance de récupération
1401,17997,2025-09-07 06:47:18,Tennis de table,,2025-09-07 07:25:18,Bonne sortie
1402,17997,2025-09-10 22:31:18,Tennis de table,,2025-09-10 23:09:18,
1403,17997,2025-10-06 22:07:18,Tennis de table,,2025-10-06 23:05:18,Fatigant mais satisfaisant
1404,17997,2025-10-08 17:59:18,Tennis de table,,2025-10-08 18:43:18,Reprise du sport :)
1405,17997,2025-10-09 01:09:18,Tennis de table,,2025-10-09 02:00:18,Bonne sortie
1406,17997,2025-10-30 02:36:18,Tennis de table,,2025-10-30 02:56:18,Bonne sortie
1407,17997,2025-11-06 18:43:18,Tennis de table,,2025-11-06 19:16:18,Bonne sortie
1408,17997,2025-11-11 04:59:18,Tennis de table,,2025-11-11 05:42:18,Bonne sortie
1409,17997,2025-11-17 02:30:18,Tennis de table,,2025-11-17 03:00:18,
1410,17997,2025-11-22 06:14:18,Tennis de table,,2025-11-22 06:37:18,
1411,17997,2025-11-23 23:03:18,Tennis de table,,2025-11-23 23:23:18,
1412,17997,2025-11-28 18:49:18,Tennis de table,,2025-11-28 19:09:18,Séance de récupération
1413,17997,2025-11-29 07:56:18,Tennis de table,,2025-11-29 08:44:18,Reprise du sport :)
1414,17997,2025-12-04 22:49:18,Tennis de table,,2025-12-04 23:10:18,
1415,17997,2025-12-05 05:57:18,Tennis de table,,2025-12-05 06:44:18,Objectif atteint !
1416,17997,2025-12-15 08:03:18,Tennis de table,,2025-12-15 08:40:18,
1417,17997,2025-12-19 01:19:18,Tennis de table,,2025-12-19 01:48:18,Super conditions aujourd'hui
1418,17997,2025-12-27 18:58:18,Tennis de table,,2025-12-27 19:26:18,Belle séance !
1419,17997,2026-01-01 20:36:18,Tennis de table,,2026-01-01 21:09:18,
1420,17997,2026-01-05 18:14:18,Tennis de table,,2026-01-05 19:09:18,Belle séance !
1421,17997,2026-01-14 05:14:18,Tennis de table,,2026-01-14 06:11:18,Objectif atteint !
1422,17997,2026-01-25 04:03:18,Tennis de table,,2026-01-25 05:03:18,
1423,17997,2026-02-05 08:42:18,Tennis de table,,2026-02-05 09:13:18,Super conditions aujourd'hui
1424,17997,2026-02-09 18:48:18,Tennis de table,,2026-02-09 19:31:18,
1425,17997,2026-02-16 23:11:18,Tennis de table,,2026-02-17 00:03:18,Reprise du sport :)
1426,17997,2026-02-23 01:17:18,Tennis de table,,2026-02-23 01:48:18,Objectif atteint !
1427,17997,2026-03-04 20:21:18,Tennis de table,,2026-03-04 20:59:18,Séance de récupération
1428,17997,2026-03-11 03:53:18,Tennis de table,,2026-03-11 04:53:18,Nouveau record personnel !
1429,17997,2026-03-12 07:15:18,Tennis de table,,2026-03-12 07:49:18,Belle séance !
1430,17997,2026-03-15 23:22:18,Tennis de table,,2026-03-15 23:54:18,Bonne sortie
1431,17997,2026-04-02 04:27:18,Tennis de table,,2026-04-02 05:05:18,Nouveau record personnel !
1432,17997,2026-04-03 02:53:18,Tennis de table,,2026-04-03 03:27:18,Nouveau record personnel !
1433,17997,2026-04-14 03:35:18,Tennis de table,,2026-04-14 04:29:18,Nouveau record personnel !
1434,17997,2026-04-15 18:01:18,Tennis de table,,2026-04-15 18:50:18,Bonne sortie
1435,17997,2026-04-21 02:41:18,Tennis de table,,2026-04-21 03:17:18,
1436,17997,2026-04-24 02:55:18,Tennis de table,,2026-04-24 03:31:18,
1437,17997,2026-04-26 04:23:18,Tennis de table,,2026-04-26 05:08:18,Bonne sortie
1438,17997,2026-04-30 20:17:18,Tennis de table,,2026-04-30 20:40:18,Bonne sortie
1439,17997,2026-05-06 03:29:18,Tennis de table,,2026-05-06 04:05:18,Séance de récupération
1440,17997,2026-05-09 01:32:18,Tennis de table,,2026-05-09 02:29:18,Reprise du sport :)
1441,46253,2025-05-14 06:02:18,Randonnée,6729,2025-05-14 08:34:18,Super conditions aujourd'hui
1442,46253,2025-05-19 01:45:18,Randonnée,2421,2025-05-19 02:51:18,Nouveau record personnel !
1443,46253,2025-05-20 02:09:18,Randonnée,7612,2025-05-20 04:53:18,Reprise du sport :)
1444,46253,2025-05-31 07:39:18,Randonnée,9615,2025-05-31 10:36:18,Reprise du sport :)
1445,46253,2025-05-31 22:18:18,Randonnée,9840,2025-06-01 01:15:18,Nouveau record personnel !
1446,46253,2025-06-05 06:01:18,Randonnée,7037,2025-06-05 08:08:18,Séance de récupération
1447,46253,2025-06-07 03:27:18,Randonnée,3593,2025-06-07 04:44:18,Séance de récupération
1448,46253,2025-06-14 20:01:18,Randonnée,6542,2025-06-14 22:14:18,Objectif atteint !
1449,46253,2025-06-24 02:41:18,Randonnée,7191,2025-06-24 04:26:18,Super conditions aujourd'hui
1450,46253,2025-06-26 08:02:18,Randonnée,6987,2025-06-26 09:35:18,
1451,46253,2025-06-29 22:57:18,Randonnée,6649,2025-06-30 00:18:18,Séance de récupération
1452,46253,2025-06-30 05:55:18,Randonnée,6355,2025-06-30 07:50:18,Super conditions aujourd'hui
1453,46253,2025-07-02 18:31:18,Randonnée,10288,2025-07-02 20:39:18,Bonne sortie
1454,46253,2025-07-03 20:38:18,Randonnée,4358,2025-07-03 22:33:18,Fatigant mais satisfaisant
1455,46253,2025-07-04 04:19:18,Randonnée,10771,2025-07-04 06:40:18,Nouveau record personnel !
1456,46253,2025-07-16 19:18:18,Randonnée,9095,2025-07-16 21:51:18,Séance de récupération
1457,46253,2025-07-23 00:54:18,Randonnée,9867,2025-07-23 03:48:18,Super conditions aujourd'hui
1458,46253,2025-07-26 19:17:18,Randonnée,5560,2025-07-26 20:54:18,Fatigant mais satisfaisant
1459,46253,2025-07-28 23:39:18,Randonnée,7371,2025-07-29 01:18:18,Bonne sortie
1460,46253,2025-08-14 04:44:18,Randonnée,5834,2025-08-14 06:15:18,Reprise du sport :)
1461,46253,2025-08-24 08:44:18,Randonnée,3353,2025-08-24 10:28:18,
1462,46253,2025-08-27 18:18:18,Randonnée,7772,2025-08-27 20:30:18,Fatigant mais satisfaisant
1463,46253,2025-09-08 02:45:18,Randonnée,3194,2025-09-08 03:59:18,Séance de récupération
1464,46253,2025-09-24 19:58:18,Randonnée,7490,2025-09-24 22:09:18,Belle séance !
1465,46253,2025-10-02 21:31:18,Randonnée,9329,2025-10-02 23:50:18,Super conditions aujourd'hui
1466,46253,2025-10-14 03:04:18,Randonnée,11119,2025-10-14 05:40:18,Nouveau record personnel !
1467,46253,2025-10-21 18:18:18,Randonnée,13396,2025-10-21 21:12:18,Belle séance !
1468,46253,2025-10-24 00:18:18,Randonnée,3766,2025-10-24 01:32:18,Super conditions aujourd'hui
1469,46253,2025-11-06 21:42:18,Randonnée,6178,2025-11-06 23:34:18,
1470,46253,2025-11-19 06:44:18,Randonnée,2828,2025-11-19 08:10:18,
1471,46253,2025-11-23 21:35:18,Randonnée,4409,2025-11-23 22:54:18,Belle séance !
1472,46253,2025-11-25 18:52:18,Randonnée,4321,2025-11-25 20:29:18,Séance de récupération
1473,46253,2025-12-17 03:36:18,Randonnée,5813,2025-12-17 05:26:18,Nouveau record personnel !
1474,46253,2025-12-21 08:53:18,Randonnée,7968,2025-12-21 10:34:18,Belle séance !
1475,46253,2025-12-28 22:02:18,Randonnée,4097,2025-12-28 23:30:18,Séance de récupération
1476,46253,2026-01-12 01:18:18,Randonnée,4273,2026-01-12 03:06:18,Objectif atteint !
1477,46253,2026-01-14 20:55:18,Randonnée,10243,2026-01-14 23:02:18,Nouveau record personnel !
1478,46253,2026-01-19 23:32:18,Randonnée,11864,2026-01-20 02:22:18,Séance de récupération
1479,46253,2026-01-21 22:39:18,Randonnée,11930,2026-01-22 01:21:18,Séance de récupération
1480,46253,2026-01-27 03:41:18,Randonnée,13784,2026-01-27 06:28:18,Objectif atteint !
1481,46253,2026-01-27 23:07:18,Randonnée,4676,2026-01-28 00:07:18,Belle séance !
1482,46253,2026-01-28 00:51:18,Randonnée,7991,2026-01-28 02:40:18,
1483,46253,2026-01-30 08:12:18,Randonnée,3902,2026-01-30 09:58:18,Super conditions aujourd'hui
1484,46253,2026-02-04 23:29:18,Randonnée,9962,2026-02-05 02:05:18,
1485,46253,2026-02-06 00:27:18,Randonnée,5142,2026-02-06 01:34:18,
1486,46253,2026-02-09 07:28:18,Randonnée,3576,2026-02-09 08:50:18,Super conditions aujourd'hui
1487,46253,2026-02-14 01:37:18,Randonnée,2602,2026-02-14 02:57:18,Super conditions aujourd'hui
1488,46253,2026-03-16 18:50:18,Randonnée,5969,2026-03-16 20:12:18,Reprise du sport :)
1489,46253,2026-03-21 08:05:18,Randonnée,13673,2026-03-21 10:59:18,Fatigant mais satisfaisant
1490,46253,2026-03-30 08:27:18,Randonnée,6405,2026-03-30 10:12:18,Objectif atteint !
1491,46253,2026-04-03 07:34:18,Randonnée,9675,2026-04-03 10:21:18,Objectif atteint !
1492,46253,2026-04-03 18:27:18,Randonnée,8509,2026-04-03 20:32:18,Nouveau record personnel !
1493,46253,2026-04-13 02:16:18,Randonnée,2748,2026-04-13 03:37:18,Super conditions aujourd'hui
1494,46253,2026-04-21 07:45:18,Randonnée,9863,2026-04-21 09:47:18,Objectif atteint !
1495,46253,2026-04-22 05:41:18,Randonnée,11606,2026-04-22 08:02:18,Séance de récupération
1496,46253,2026-04-22 20:10:18,Randonnée,10884,2026-04-22 22:25:18,
1497,46253,2026-04-24 03:17:18,Randonnée,7282,2026-04-24 04:52:18,
1498,46253,2026-04-26 06:15:18,Randonnée,6783,2026-04-26 08:13:18,
1499,46253,2026-04-29 18:28:18,Randonnée,10493,2026-04-29 20:59:18,Super conditions aujourd'hui
1500,53673,2025-05-13 19:10:18,Voile,,2025-05-13 21:35:18,Super conditions aujourd'hui
1501,53673,2025-05-17 18:56:18,Voile,,2025-05-17 20:27:18,
1502,53673,2025-05-19 03:17:18,Voile,,2025-05-19 06:04:18,Fatigant mais satisfaisant
1503,53673,2025-05-30 19:45:18,Voile,,2025-05-30 21:27:18,Bonne sortie
1504,53673,2025-06-03 00:27:18,Voile,,2025-06-03 02:04:18,Objectif atteint !
1505,53673,2025-06-07 03:12:18,Voile,,2025-06-07 05:52:18,Super conditions aujourd'hui
1506,53673,2025-06-10 23:30:18,Voile,,2025-06-11 02:23:18,Nouveau record personnel !
1507,53673,2025-06-12 00:06:18,Voile,,2025-06-12 02:21:18,
1508,53673,2025-06-26 23:54:18,Voile,,2025-06-27 02:37:18,
1509,53673,2025-07-09 01:45:18,Voile,,2025-07-09 03:28:18,
1510,53673,2025-07-25 20:24:18,Voile,,2025-07-25 22:35:18,Super conditions aujourd'hui
1511,53673,2025-07-28 01:01:18,Voile,,2025-07-28 02:26:18,Super conditions aujourd'hui
1512,53673,2025-08-09 01:56:18,Voile,,2025-08-09 03:33:18,Reprise du sport :)
1513,53673,2025-08-20 23:18:18,Voile,,2025-08-21 00:48:18,
1514,53673,2025-09-15 08:16:18,Voile,,2025-09-15 09:36:18,
1515,53673,2025-09-25 06:16:18,Voile,,2025-09-25 07:53:18,Bonne sortie
1516,53673,2025-10-09 00:49:18,Voile,,2025-10-09 03:39:18,
1517,53673,2025-10-09 07:47:18,Voile,,2025-10-09 09:37:18,Objectif atteint !
1518,53673,2025-10-10 03:31:18,Voile,,2025-10-10 04:35:18,
1519,53673,2025-10-15 19:26:18,Voile,,2025-10-15 21:19:18,Bonne sortie
1520,53673,2025-10-17 01:07:18,Voile,,2025-10-17 02:32:18,Belle séance !
1521,53673,2025-10-24 21:15:18,Voile,,2025-10-24 22:43:18,
1522,53673,2025-10-28 04:08:18,Voile,,2025-10-28 05:52:18,
1523,53673,2025-10-28 20:05:18,Voile,,2025-10-28 22:15:18,Nouveau record personnel !
1524,53673,2025-11-18 18:15:18,Voile,,2025-11-18 20:27:18,Séance de récupération
1525,53673,2025-11-21 07:08:18,Voile,,2025-11-21 09:04:18,Reprise du sport :)
1526,53673,2025-11-23 06:43:18,Voile,,2025-11-23 08:37:18,Reprise du sport :)
1527,53673,2025-11-30 04:18:18,Voile,,2025-11-30 06:27:18,Séance de récupération
1528,53673,2025-12-05 06:18:18,Voile,,2025-12-05 08:39:18,Bonne sortie
1529,53673,2025-12-26 20:17:18,Voile,,2025-12-26 22:56:18,
1530,53673,2026-01-07 00:47:18,Voile,,2026-01-07 02:37:18,Nouveau record personnel !
1531,53673,2026-01-07 01:12:18,Voile,,2026-01-07 02:49:18,Fatigant mais satisfaisant
1532,53673,2026-01-14 07:27:18,Voile,,2026-01-14 09:42:18,Nouveau record personnel !
1533,53673,2026-01-22 00:05:18,Voile,,2026-01-22 01:43:18,Belle séance !
1534,53673,2026-02-15 02:25:18,Voile,,2026-02-15 04:36:18,Bonne sortie
1535,53673,2026-02-28 01:13:18,Voile,,2026-02-28 03:09:18,
1536,53673,2026-03-04 22:40:18,Voile,,2026-03-05 01:25:18,Super conditions aujourd'hui
1537,53673,2026-03-15 20:39:18,Voile,,2026-03-15 22:44:18,Reprise du sport :)
1538,53673,2026-03-28 08:37:18,Voile,,2026-03-28 10:39:18,
1539,53673,2026-03-29 04:03:18,Voile,,2026-03-29 06:57:18,Fatigant mais satisfaisant
